QuickFLow Export
Version: 1.0.0
Project name: 794b
Date: sex fev 5 12:10:17 2016

--------------------------------------------------------------------------------
Network: A1
Bars: 793
Lines: 792
--------------------------------------------------------------------------------

             Id  Voltage_A_Abs Voltage_A_Phas  Voltage_B_Abs Voltage_B_Phas  Voltage_C_Abs Voltage_C_Phas  Current_A_Abs Current_A_Phas  Current_B_Abs Current_B_Phas  Current_C_Abs Current_C_Phas    Load_A_Real    Load_A_Imag    Load_B_Real    Load_B_Imag    Load_C_Real    Load_C_Imag   Shunt_A_Real   Shunt_A_Imag   Shunt_B_Real   Shunt_B_Imag   Shunt_C_Real   Shunt_C_Imag              
            362     7583.61458   -2.130340997    8030.529418   -120.9042178     7853.47389    120.7082316              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            363    7583.470638   -2.130498782    8030.393487   -120.9043585    7853.334895    120.7080844              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            364    7583.470638   -2.130498782    8030.393487   -120.9043585    7853.334895    120.7080844              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            365    7583.064607    -2.13133762    8030.021701   -120.9049212    7853.011772    120.7073157              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            366    7583.064607    -2.13133762    8030.021701   -120.9049212    7853.011772    120.7073157   0.7712537095      154.79476   0.7283251438    36.02117641   0.7447418746   -82.36658664        5380.59        2292.12        5380.59        2292.12        5380.59        2292.12              0              0              0              0              0              0              
            367    7583.054129   -2.131393511    8030.011806   -120.9049711    7853.001655    120.7072636              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            368    7583.056405   -2.131358653    8030.014152   -120.9049368    7853.005033    120.7072964   0.1635928207    154.7946172   0.1544870985    36.02103908   0.1579692846   -82.36672776        1141.29         486.19        1141.29         486.19        1141.29         486.19              0              0              0              0              0              0              
            369     7583.61458   -2.130340997    8030.529418   -120.9042178     7853.47389    120.7082316              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            370    7582.686784   -2.131353732    8029.666151   -120.9051076     7852.65637    120.7073695              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            371    7579.595101   -2.131410223     8027.02952   -120.9048443     7850.38563    120.7083267              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            372    7579.595101   -2.131410223     8027.02952   -120.9048443     7850.38563    120.7083267   0.1360734479    154.7945147   0.1284885818    36.02108056    0.131379742   -82.36574842         948.87         404.22         948.87         404.22         948.87         404.22              0              0              0              0              0              0              
            373    7578.361061   -2.132016122    8025.961688   -120.9052797    7849.448671    120.7081437              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            374    7575.096258   -2.133630342     8023.13648   -120.9064401    7846.970228    120.7076496              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            375    7573.200269   -2.134764078    8021.540345   -120.9067965     7845.42381    120.7072321              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            376    7570.440141   -2.133334562    8019.194056   -120.9049666    7843.116964    120.7091083              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            377    7570.440141   -2.133334562    8019.194056   -120.9049666    7843.116964    120.7091083              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            378    7570.053268   -2.133758063    8018.850529   -120.9053216      7842.7697    120.7087414              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            379    7570.053268   -2.133758063    8018.850529   -120.9053216      7842.7697    120.7087414              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            380     7570.01253   -2.133100233    8018.842754   -120.9047519    7842.743088    120.7094377              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            381     7570.01253   -2.133100233    8018.842754   -120.9047519    7842.743088    120.7094377              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            382    7569.498068    -2.13446211    8018.357113   -120.9059655    7842.326454    120.7083732              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            383    7568.289095   -2.132562447    8017.357879   -120.9044894    7841.560236    120.7104141              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            384    7568.289095   -2.132562447    8017.357879   -120.9044894    7841.560236    120.7104141   0.8645743404    154.7935045   0.8161477452    36.02157754   0.8344447225   -82.36351894        6019.88        2564.46        6019.88        2564.46        6019.88        2564.46              0              0              0              0              0              0              
            385    7567.762472   -2.133140514    8016.860764   -120.9050045    7841.191136    120.7100231              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            386    7567.658926   -2.132332124    8016.841923   -120.9044876    7841.210931    120.7108886              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            387    7567.658926   -2.132332124    8016.841923   -120.9044876    7841.210931    120.7108886   0.8948652498    154.7937024   0.8447260234    36.02154687   0.8636465792   -82.36307691        6230.27        2654.09        6230.27        2654.09        6230.27        2654.09              0              0              0              0              0              0              
            388    7567.571904   -2.132294434    8016.789101   -120.9045661    7841.223325    120.7110091              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            389    7567.571904   -2.132294434    8016.789101   -120.9045661    7841.223325    120.7110091   0.1716249147    154.7936555   0.1620079893    36.02138391              0           -180        1194.88         509.02        1194.88         509.02              0              0              0              0              0              0              0              0              
            390    7567.541106   -2.132328226    8016.760029   -120.9045962    7841.223325    120.7110091              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            391    7567.541106   -2.132328226    8016.760029   -120.9045962    7841.223325    120.7110091              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            392    7567.478899    -2.13239643    8016.701308   -120.9046569    7841.223325    120.7110091              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            393    7567.478899    -2.13239643    8016.701308   -120.9046569    7841.223325    120.7110091              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            394    7567.446526   -2.132431963    8016.670749   -120.9046886    7841.223325    120.7110091              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            395    7567.446526   -2.132431963    8016.670749   -120.9046886    7841.223325    120.7110091              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            396    7567.441763   -2.132437199    8016.666253   -120.9046933    7841.223325    120.7110091              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            397    7567.422926   -2.132209252    8016.703875   -120.9046952     7841.24116    120.7112384   0.1657419442     154.793845   0.1564532516    36.02135902              0           -180         1153.9         491.56         1153.9         491.56              0              0              0              0              0              0              0              0              
            398     7569.16315   -2.133762866    8018.138814   -120.9045703    7841.911426    120.7090326              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            399     7569.16315   -2.133762866    8018.138814   -120.9045703    7841.911426    120.7090326              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            400    7568.946036   -2.134001207    8018.020912   -120.9046925    7841.687018    120.7087947              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            401    7568.946036   -2.134001207    8018.020912   -120.9046925    7841.687018    120.7087947              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            402     7568.89971   -2.133730868    8018.006322   -120.9041759    7841.570575    120.7092879              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            403     7568.89971   -2.133730868    8018.006322   -120.9041759    7841.570575    120.7092879              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            404    7568.760522   -2.133931666    8017.974898   -120.9038792    7841.301329    120.7094167              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            405    7568.760522   -2.133931666    8017.974898   -120.9038792    7841.301329    120.7094167   0.1282086371    154.7921452    0.121025631    36.02219769   0.1237524781   -82.36450642         892.75         380.31         892.75         380.31         892.75         380.31              0              0              0              0              0              0              
            406    7568.751573   -2.133955349    8017.972584    -120.903885    7841.291645    120.7093919              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            407    7568.751573   -2.133955349    8017.972584    -120.903885    7841.291645    120.7093919              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            408    7568.558857   -2.134488644    8017.992851   -120.9031869    7840.821824    120.7096009              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            409    7568.478734   -2.134700825     8017.92033   -120.9033682    7840.711723    120.7093195              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            410    7568.478734   -2.134700825     8017.92033   -120.9033682    7840.711723    120.7093195              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            411    7568.499385   -2.134408383    8017.922576   -120.9030996    7840.682699    120.7095677              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            412    7568.499385   -2.134408383    8017.914218   -120.9031205    7840.674152    120.7095459              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            413    7568.501379   -2.134378457    8017.912585   -120.9031017    7840.677169    120.7095454              0            180  0.06434477398    36.02357211  0.06579926221   -82.36378076              0              0         474.64         202.19         474.64         202.19              0              0              0              0              0              0              
            414    7568.499385   -2.134408383    8017.922576   -120.9030996    7840.682699    120.7095677              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            415    7568.498371   -2.134414203     8017.92232    -120.903101    7840.681982    120.7095638              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            416    7568.498857   -2.134412416    8017.922953   -120.9030983    7840.681711    120.7095692  0.09861496356    154.7920887  0.02491429383    36.02297106  0.06971296259    -82.3641827         686.66         292.51         183.78          78.29         502.87         214.22              0              0              0              0              0              0              
            417    7568.558857   -2.134488644    8017.992851   -120.9031869    7840.821824    120.7096009              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            418    7568.382671   -2.134682074    8017.992851   -120.9031869    7840.651754    120.7094207              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            419    7568.446704   -2.134639004    8018.035467   -120.9029032    7840.619073    120.7098447   0.2465587939    154.7913078              0              0   0.2379999684   -82.36420846        1716.78         731.35              0              0        1716.78         731.35              0              0              0              0              0              0              
            420    7568.884206   -2.133747882    8017.991686    -120.904191    7841.555609     120.709272              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            421     7568.88679    -2.13370912    8017.995441   -120.9041661    7841.556632    120.7093087   0.1166805115    154.7923305   0.1101449345    36.02187352   0.1126232486   -82.36465171         812.49         346.12         812.49         346.12         812.49         346.12              0              0              0              0              0              0              
            422    7569.019768   -2.133671152    8018.005132   -120.9044644    7841.782143    120.7091195              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            423    7568.969824   -2.133639261    8017.958545   -120.9044276    7841.737093    120.7091499              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            424    7568.876409   -2.133682472    8017.871805   -120.9044435    7841.655303    120.7091114              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            425    7568.876409   -2.133682472    8017.871805   -120.9044435    7841.655303    120.7091114              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            426    7568.666922   -2.134237149     8017.67405   -120.9049378    7841.453103    120.7085946              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            427    7568.714177    -2.13352861    8017.742634    -120.904481    7841.471911     120.709265   0.2636426354     154.792488   0.2488775013     36.0215356   0.2544720908   -82.36471846         1835.8         782.05         1835.8         782.05         1835.8         782.05              0              0              0              0              0              0              
            428    7568.969824   -2.133639261    8017.958545   -120.9044276    7841.737093    120.7091499              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            429    7568.957338     -2.1336722    8017.946758   -120.9044569     7841.72504    120.7091192              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            430    7568.959129   -2.133643897    8017.948663   -120.9044293     7841.72773    120.7091456   0.4216565246    154.7923958   0.3980445794    36.02161039   0.4069895197   -82.36481472        2936.18        1250.81        2936.18        1250.81        2936.18        1250.81              0              0              0              0              0              0              
            431    7569.019768   -2.133671152    8018.005132   -120.9044644    7841.782143    120.7091195              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            432    7569.006364   -2.133685994    8017.992478   -120.9044776    7841.769205    120.7091057              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            433    7569.007789   -2.133663583    8017.994009   -120.9044557     7841.77138    120.7091265   0.8502754304    154.7923718   0.8026622807    36.02157967   0.8206999472    -82.3648381        5920.88        2522.29        5920.88        2522.29        5920.88        2522.29              0              0              0              0              0              0              
            434    7573.200269   -2.134764078    8021.540345   -120.9067965     7845.42381    120.7072321              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            435    7573.180403   -2.134785821    8021.521589   -120.9068159    7845.404633    120.7072118              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            436    7573.182546   -2.134752719    8021.523837   -120.9067835    7845.407825    120.7072428    0.367258519    154.7913007   0.3467316016    36.01926992   0.3545151341    -82.3667038        2558.81        1090.05        2558.81        1090.05        2558.81        1090.05              0              0              0              0              0              0              
            437    7575.096258   -2.133630342     8023.13648   -120.9064401    7846.970228    120.7076496              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            438    7570.439854   -2.130535381    8018.858864   -120.9043293    7843.553008    120.7109695              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            439    7567.076277   -2.125005886    8016.118694   -120.9028043    7840.630696    120.7165318              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            440    7566.919659   -2.124853742    8015.968902   -120.9027333    7840.512683    120.7166539              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            441    7566.919659   -2.124853742    8015.968902   -120.9027333    7840.512683    120.7166539              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            442    7566.858261   -2.125027259    8015.900685   -120.9029152     7840.45022    120.7164836              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            443    7565.847007   -2.123887801    8014.770459   -120.9021091    7839.554388    120.7171663              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            444    7565.827137   -2.123838494    8014.746895   -120.9020982    7839.533369    120.7171944              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            445    7565.827137   -2.123838494    8014.746895   -120.9020982    7839.533369    120.7171944              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            446    7565.698031   -2.123204853    8014.463845    -120.902108    7839.403483     120.717308              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            447    7565.698031   -2.123204853    8014.463845    -120.902108    7839.403483     120.717308              0            180   0.1032428395    36.02377532   0.1055483375   -82.35680871              0              0         761.24         324.29         761.24         324.29              0              0              0              0              0              0              
            448    7565.542252   -2.123375789    8014.207088   -120.9023739    7839.288103    120.7171858              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            449    7565.532187   -2.122733549    8014.249676   -120.9021796    7839.327698    120.7175489   0.1647529463    154.8035571   0.2715474531    36.02395874   0.1220267539   -82.35623082        1146.73          488.5        2002.15         852.91         880.08         374.91              0              0              0              0              0              0              
            450    7565.827137   -2.123838494    8014.746895   -120.9020982    7839.533369    120.7171944              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            451    7565.783443   -2.123886468    8014.705648    -120.902141    7839.491201    120.7171497              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            452     7565.78816   -2.123813804    8014.710483   -120.9020694    7839.498222     120.717218   0.5570986033    154.8023092   0.5258942325    36.02405359   0.5376479334   -82.35665902         3877.7        1651.89         3877.7        1651.89         3877.7        1651.89              0              0              0              0              0              0              
            453    7565.847007   -2.123887801    8014.770459   -120.9021091    7839.554388    120.7171663              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            454    7564.768665   -2.125071478    8013.752535   -120.9031639    7838.513714    120.7160639              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            455    7564.768665   -2.125071478    8013.752535   -120.9031639    7838.513714    120.7160639              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            456     7564.63159   -2.125221819    8013.623139   -120.9032979    7838.381428    120.7159238              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            457     7564.63159   -2.125221819    8013.623139   -120.9032979    7838.381428    120.7159238              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            458    7564.585751   -2.125272269    8013.579869   -120.9033428     7838.33719    120.7158769              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            459    7564.721803   -2.123172797    8013.720644   -120.9012807    7838.539713    120.7178471   0.5904811507    154.8029227   0.5573972235    36.02481483   0.5698543096   -82.35605742        4109.48        1750.63        4109.48        1750.63        4109.48        1750.63              0              0              0              0              0              0              
            460    7566.919659   -2.124853742    8015.968902   -120.9027333    7840.512683    120.7166539              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            461    7566.864174   -2.124914629    8015.917778   -120.9027862    7840.476865     120.716616              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            462    7566.864174   -2.124914629    8015.917778   -120.9027862    7840.476865     120.716616              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            463    7566.660622   -2.125137758    8015.730228   -120.9029803    7840.345466     120.716477              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            464    7566.669162   -2.124723244    8015.771816   -120.9027001    7840.385324    120.7168819   0.7813242084    154.8013574   0.7199013613    36.02338591   0.5043687966   -82.35703815        5439.06        2317.03        5308.92        2261.59        3638.09        1549.82              0              0              0              0              0              0              
            465    7567.076277   -2.125005886    8016.118694   -120.9028043    7840.630696    120.7165318              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            466    7566.986634   -2.125104323    8016.039248   -120.9028866    7840.559506    120.7164564              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            467    7566.986634   -2.125104323    8016.039248   -120.9028866    7840.559506    120.7164564              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            468    7566.804266    -2.12530444    8015.877627    -120.903054    7840.414679     120.716303              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            469    7566.824015   -2.124852809    8015.919996    -120.902686    7840.452266    120.7167464    1.334078565    154.8012479    1.182313052    36.02338529    1.059458023   -82.35716555        9287.16        3956.31        8719.14        3714.34         7642.1        3255.52              0              0              0              0              0              0              
            470    7570.439854   -2.130535381    8018.858864   -120.9043293    7843.553008    120.7109695              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            471    7570.434797   -2.130540982     8018.85409   -120.9043343    7843.548128    120.7109642              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            472    7570.435642    -2.13052837    8018.855315   -120.9043262    7843.548463    120.7109762   0.1132938549    154.7957018   0.1069583879      36.021904   0.1093489562   -82.36279363         789.07         336.14         789.07         336.14         789.07         336.14              0              0              0              0              0              0              
            473    7578.361061   -2.132016122    8025.961688   -120.9052797    7849.448671    120.7081437              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            474    7578.361061   -2.132016122    8025.961688   -120.9052797    7849.448671    120.7081437              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            475    7578.361061   -2.132016122    8025.961688   -120.9052797    7849.448671    120.7081437              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            476    7584.079746   -2.129615689    8030.900629   -120.9035373    7853.817324    120.7087437              0            180              0              0              0           -180              0              0              0              0              0              0              0              0              0              0              0              0              
            477    7584.074419   -2.129638977    8030.895599   -120.9035581    7853.813891    120.7087292              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
